Company	Product	metric_type	units	freq	metric_value	metric_key
Human Genome Sciences	Benlysta	product_sales	usd_mm	YEAR	107.415	2012-12-31
Pfizer	ReFacto AF/Xyntha	product_sales	usd_mm	YEAR	106.000	2012-12-31
Par Pharmaceutical Companies	Modafinil	product_sales	usd_mm	YEAR	105.787	2012-12-31
Forest Laboratories	Savella	product_sales	usd_mm	YEAR	104.587	2012-12-31
Shire	Fosrenol	product_sales	usd_mm	YEAR	104.481	2012-12-31
Endo International	Percocet	product_sales	usd_mm	YEAR	103.406	2012-12-31
AbbVie	Simcor	product_sales	usd_mm	YEAR	103.144	2012-12-31
GlaxoSmithKline	Benlysta	product_sales	usd_mm	YEAR	102.928	2012-12-31
Pfizer	Torisel	product_sales	usd_mm	YEAR	102.899	2012-12-31
Teva Pharmaceutical Industries	Claravis	product_sales	usd_mm	YEAR	102.000	2012-12-31
UCB	Omeprazole	product_sales	usd_mm	YEAR	101.577	2012-12-31
Lantheus Holdings	TechneLite	product_sales	usd_mm	YEAR	101.049	2012-12-31
Novartis	Trileptal	product_sales	usd_mm	YEAR	100.808	2012-12-31
BTG	CroFab	product_sales	usd_mm	YEAR	99.074	2012-12-31
Johnson & Johnson	Terazol	product_sales	usd_mm	YEAR	97.949	2012-12-31
Bayer	Levitra	product_sales	usd_mm	YEAR	97.720	2012-12-31
Galderma	Differin 0.1%	product_sales	usd_mm	YEAR	97.701	2012-12-31
Johnson & Johnson	Evithrom	product_sales	usd_mm	YEAR	97.593	2012-12-31
Allergan	Latisse	product_sales	usd_mm	YEAR	96.767	2012-12-31
GlaxoSmithKline	Trizivir	product_sales	usd_mm	YEAR	96.594	2012-12-31
Hospira	Vancomycin	product_sales	usd_mm	YEAR	96.500	2012-12-31
Teva Pharmaceutical Industries	Plan B	product_sales	usd_mm	YEAR	96.000	2012-12-31
Astellas Pharma	Protopic	product_sales	usd_mm	YEAR	95.568	2012-12-31
Merck & Co	Foradil	product_sales	usd_mm	YEAR	95.000	2012-12-31
Mylan	Benzoyl peroxide & Clindamycin	product_sales	usd_mm	YEAR	94.400	2012-12-31
Sanofi	Apidra	product_sales	usd_mm	YEAR	93.862	2012-12-31
GlaxoSmithKline	Avamys/Veramyst	product_sales	usd_mm	YEAR	93.427	2012-12-31
Pfizer	Preparation H	product_sales	usd_mm	YEAR	93.000	2012-12-31
Johnson & Johnson	Duragesic	product_sales	usd_mm	YEAR	92.770	2012-12-31
Merck & Co	Intron A	product_sales	usd_mm	YEAR	92.485	2012-12-31
Warner Chilcott	Doryx	product_sales	usd_mm	YEAR	92.000	2012-12-31
Mallinckrodt	Exalgo	product_sales	usd_mm	YEAR	91.900	2012-12-31
Teva Pharmaceutical Industries	Pioglitazone	product_sales	usd_mm	YEAR	91.465	2012-12-31
Gilead Sciences	Cayston	product_sales	usd_mm	YEAR	90.871	2012-12-31
ViroPharma	Vancocin	product_sales	usd_mm	YEAR	90.778	2012-12-31
Otsuka Holdings	Samsca	product_sales	usd_mm	YEAR	90.729	2012-12-31
Galderma	Clobex	product_sales	usd_mm	YEAR	90.401	2012-12-31
GlaxoSmithKline	Selzentry	product_sales	usd_mm	YEAR	90.260	2012-12-31
Novartis	Nevanac	product_sales	usd_mm	YEAR	90.000	2012-12-31
Pfizer	Cleocin/Dalacin	product_sales	usd_mm	YEAR	90.000	2012-12-31
Pfizer	Glucotrol XL	product_sales	usd_mm	YEAR	89.750	2012-12-31
Johnson & Johnson	Sudafed	product_sales	usd_mm	YEAR	89.336	2012-12-31
Bristol-Myers Squibb	Ixempra	product_sales	usd_mm	YEAR	89.087	2012-12-31
Pfizer	Vfend	product_sales	usd_mm	YEAR	89.000	2012-12-31
Grifols	Alphanate	product_sales	usd_mm	YEAR	88.719	2012-12-31
Merck & Co	PEGIntron	product_sales	usd_mm	YEAR	87.000	2012-12-31
Actavis	Rapaflo	product_sales	usd_mm	YEAR	86.146	2012-12-31
Hi-Tech Pharmacal	Fluticasone Propionate Spray	product_sales	usd_mm	YEAR	86.100	2012-12-31
Novartis	Miacalcic	product_sales	usd_mm	YEAR	86.000	2012-12-31
Novartis	Azopt	product_sales	usd_mm	YEAR	85.900	2012-12-31
GlaxoSmithKline	Promacta	product_sales	usd_mm	YEAR	85.509	2012-12-31
Pfizer	Thrombin-JMI	product_sales	usd_mm	YEAR	85.500	2012-12-31
Shire	Firazyr	product_sales	usd_mm	YEAR	85.110	2012-12-31
UCB	Metadate CD/Equasym XL	product_sales	usd_mm	YEAR	83.576	2012-12-31
Reckitt Benckiser	Mucinex D	product_sales	usd_mm	YEAR	83.417	2012-12-31
Daiichi Sankyo	Tribenzor	product_sales	usd_mm	YEAR	82.261	2012-12-31
Pfizer	Inlyta	product_sales	usd_mm	YEAR	82.000	2012-12-31
AbbVie	Ultane	product_sales	usd_mm	YEAR	81.708	2012-12-31
Johnson & Johnson	Monistat/Daktarin	product_sales	usd_mm	YEAR	81.599	2012-12-31
Valeant Pharmaceuticals International	Douglan	product_sales	usd_mm	YEAR	81.302	2012-12-31
Perrigo Company	Fexofenadine OTC	product_sales	usd_mm	YEAR	81.219	2012-12-31
Pfizer	Caltrate	product_sales	usd_mm	YEAR	81.000	2012-12-31
Bayer	Magnevist	product_sales	usd_mm	YEAR	80.846	2012-12-31
GlaxoSmithKline	Bactroban	product_sales	usd_mm	YEAR	80.759	2012-12-31
GlaxoSmithKline	Serevent	product_sales	usd_mm	YEAR	80.759	2012-12-31
Novartis	Extavia	product_sales	usd_mm	YEAR	80.532	2012-12-31
Roche	Boniva	product_sales	usd_mm	YEAR	80.013	2012-12-31
Pfizer	Xalkori	product_sales	usd_mm	YEAR	80.000	2012-12-31
Reckitt Benckiser	Delsym	product_sales	usd_mm	YEAR	78.883	2012-12-31
Actavis	Enoxaparin Sodium	product_sales	usd_mm	YEAR	78.424	2012-12-31
Sanofi	Clolar	product_sales	usd_mm	YEAR	78.213	2012-12-31
Forest Laboratories	Daliresp	product_sales	usd_mm	YEAR	77.924	2012-12-31
GlaxoSmithKline	Treximet	product_sales	usd_mm	YEAR	77.592	2012-12-31
Mylan	Paroxetine ER	product_sales	usd_mm	YEAR	77.450	2012-12-31
Eisai	Ontak	product_sales	usd_mm	YEAR	77.422	2012-12-31
Abbott Laboratories	Tarka	product_sales	usd_mm	YEAR	77.000	2012-12-31
Mylan	Nifedipine ER	product_sales	usd_mm	YEAR	77.000	2012-12-31
Eli Lilly	Prozac	product_sales	usd_mm	YEAR	76.600	2012-12-31
Astellas Pharma	AmBisome	product_sales	usd_mm	YEAR	76.212	2012-12-31
Bristol-Myers Squibb	Coumadin	product_sales	usd_mm	YEAR	76.053	2012-12-31
Boehringer Ingelheim	Mobic	product_sales	usd_mm	YEAR	75.924	2012-12-31
Bayer	Visanne	product_sales	usd_mm	YEAR	75.001	2012-12-31
Bristol-Myers Squibb	Bydureon	product_sales	usd_mm	YEAR	75.000	2012-12-31
Merck & Co	Noxafil	product_sales	usd_mm	YEAR	75.000	2012-12-31
Baxter International	TachoSil	product_sales	usd_mm	YEAR	75.000	2012-12-31
Allergan	Zymaxid	product_sales	usd_mm	YEAR	74.789	2012-12-31
Amylin Pharmaceuticals	Bydureon	product_sales	usd_mm	YEAR	74.774	2012-12-31
Allergan	Tazorac	product_sales	usd_mm	YEAR	74.672	2012-12-31
Bayer	Menostar	product_sales	usd_mm	YEAR	74.576	2012-12-31
Teva Pharmaceutical Industries	Ocella	product_sales	usd_mm	YEAR	74.134	2012-12-31
Eli Lilly	Axiron	product_sales	usd_mm	YEAR	73.900	2012-12-31
Novartis	Estraderm/HRT range	product_sales	usd_mm	YEAR	73.808	2012-12-31
Par Pharmaceutical Companies	Propafenone Hydrochloride ER	product_sales	usd_mm	YEAR	73.448	2012-12-31
Medicis Pharmaceutical	Ziana	product_sales	usd_mm	YEAR	72.910	2012-12-31
Actavis	Androderm (Low Dose)	product_sales	usd_mm	YEAR	72.900	2012-12-31
Hospira	Hydromorphone Hydrochloride	product_sales	usd_mm	YEAR	72.574	2012-12-31
Teva Pharmaceutical Industries	Fentora	product_sales	usd_mm	YEAR	72.449	2012-12-31
Sanofi	Mozobil	product_sales	usd_mm	YEAR	72.004	2012-12-31
Eli Lilly	Glucagon	product_sales	usd_mm	YEAR	72.000	2012-12-31
Mylan	Oxybutynin ER	product_sales	usd_mm	YEAR	71.550	2012-12-31
GlaxoSmithKline	Rescriptor	product_sales	usd_mm	YEAR	71.258	2012-12-31
Teva Pharmaceutical Industries	Fexofenadine	product_sales	usd_mm	YEAR	71.000	2012-12-31
UCB	Keppra XR	product_sales	usd_mm	YEAR	70.718	2012-12-31
Fresenius	Heparin sodium	product_sales	usd_mm	YEAR	70.512	2012-12-31
Salix Pharmaceuticals	Apriso	product_sales	usd_mm	YEAR	70.300	2012-12-31
Pfizer	Eraxis	product_sales	usd_mm	YEAR	70.160	2012-12-31
Hospira	Morphine Sulfate	product_sales	usd_mm	YEAR	70.000	2012-12-31
Mylan	Pioglitazone	product_sales	usd_mm	YEAR	69.365	2012-12-31
Medicis Pharmaceutical	Dysport Next Generation	product_sales	usd_mm	YEAR	69.069	2012-12-31
Sanofi	Taxotere	product_sales	usd_mm	YEAR	68.147	2012-12-31
Pfizer	Zoloft	product_sales	usd_mm	YEAR	68.000	2012-12-31
Par Pharmaceutical Companies	Zolpidem	product_sales	usd_mm	YEAR	67.804	2012-12-31
Hospira	Heparin sodium	product_sales	usd_mm	YEAR	67.126	2012-12-31
Daiichi Sankyo	Sprix	product_sales	usd_mm	YEAR	66.534	2012-12-31
Astellas Pharma	Adenoscan	product_sales	usd_mm	YEAR	66.534	2012-12-31
Actavis	Levalbuterol Hydrochloride	product_sales	usd_mm	YEAR	66.249	2012-12-31
Actavis	Fentanyl Transdermal System	product_sales	usd_mm	YEAR	66.142	2012-12-31
Pfizer	Levoxyl	product_sales	usd_mm	YEAR	66.000	2012-12-31
Meda	Astepro	product_sales	usd_mm	YEAR	65.888	2012-12-31
Teva Pharmaceutical Industries	Adderall IR	product_sales	usd_mm	YEAR	65.000	2012-12-31
Lundbeck	Sabril	product_sales	usd_mm	YEAR	64.947	2012-12-31
Salix Pharmaceuticals	MoviPrep	product_sales	usd_mm	YEAR	64.932	2012-12-31
Mylan	Doxycycline Delayed Release	product_sales	usd_mm	YEAR	64.667	2012-12-31
Mylan	Budesonide (oral)	product_sales	usd_mm	YEAR	64.597	2012-12-31
Baxter International	Ultane	product_sales	usd_mm	YEAR	64.364	2012-12-31
Novartis	Neoral	product_sales	usd_mm	YEAR	64.000	2012-12-31
Onyx Pharmaceuticals	Kyprolis	product_sales	usd_mm	YEAR	63.955	2012-12-31
Otsuka Holdings	Busulfex	product_sales	usd_mm	YEAR	63.805	2012-12-31
Novartis	Tegretol	product_sales	usd_mm	YEAR	63.724	2012-12-31
Bausch + Lomb	Lotemax	product_sales	usd_mm	YEAR	63.000	2012-12-31
Obagi Medical Products	Obagi Nu-Derm System	product_sales	usd_mm	YEAR	62.671	2012-12-31
Optimer Pharmaceuticals	Dificid	product_sales	usd_mm	YEAR	62.417	2012-12-31
Actavis	Potassium Chloride ER	product_sales	usd_mm	YEAR	62.000	2012-12-31
Warner Chilcott	Atelvia	product_sales	usd_mm	YEAR	62.000	2012-12-31
Bausch + Lomb	Bromday	product_sales	usd_mm	YEAR	61.816	2012-12-31
Amylin Pharmaceuticals	Symlin	product_sales	usd_mm	YEAR	61.775	2012-12-31
Eisai	Inovelon	product_sales	usd_mm	YEAR	61.696	2012-12-31
Endo International	Frova	product_sales	usd_mm	YEAR	61.341	2012-12-31
Merck & Co	Proquad	product_sales	usd_mm	YEAR	61.000	2012-12-31
Takeda	Omontys	product_sales	usd_mm	YEAR	60.486	2012-12-31
Pfizer	Avinza	product_sales	usd_mm	YEAR	60.304	2012-12-31
GlaxoSmithKline	Arzerra	product_sales	usd_mm	YEAR	60.173	2012-12-31
GlaxoSmithKline	Duac/Clindoxyl	product_sales	usd_mm	YEAR	60.173	2012-12-31
Novartis	Simulect	product_sales	usd_mm	YEAR	60.000	2012-12-31
Novartis	TobraDex	product_sales	usd_mm	YEAR	60.000	2012-12-31
Hisamitsu Pharmaceutical	Daytrana	product_sales	usd_mm	YEAR	59.871	2012-12-31
Forest Laboratories	Cervidil	product_sales	usd_mm	YEAR	59.350	2012-12-31
Teva Pharmaceutical Industries	Irbesartan	product_sales	usd_mm	YEAR	58.971	2012-12-31
AMAG Pharmaceuticals	Feraheme	product_sales	usd_mm	YEAR	58.287	2012-12-31
Alkermes	Vivitrol	product_sales	usd_mm	YEAR	58.107	2012-12-31
Valeant Pharmaceuticals International	Acanya	product_sales	usd_mm	YEAR	57.750	2012-12-31
Roche	Perjeta	product_sales	usd_mm	YEAR	57.609	2012-12-31
Gilead Sciences	Stribild	product_sales	usd_mm	YEAR	57.533	2012-12-31
Endo International	Supprelin LA	product_sales	usd_mm	YEAR	57.416	2012-12-31
Hospira	Lidocaine	product_sales	usd_mm	YEAR	57.203	2012-12-31
Merck & Co	Cipro	product_sales	usd_mm	YEAR	57.100	2012-12-31
Mylan	Amnesteem	product_sales	usd_mm	YEAR	56.400	2012-12-31
Dr. Reddy's Laboratories	Lansoprazole DR	product_sales	usd_mm	YEAR	56.389	2012-12-31
Nestlé	Proleukin	product_sales	usd_mm	YEAR	56.361	2012-12-31
Hospira	Meropenem	product_sales	usd_mm	YEAR	55.968	2012-12-31
Baxter International	Hemofil M	product_sales	usd_mm	YEAR	55.606	2012-12-31
GlaxoSmithKline	Valtrex	product_sales	usd_mm	YEAR	55.423	2012-12-31
Auxilium Pharmaceuticals	Xiaflex	product_sales	usd_mm	YEAR	55.200	2012-12-31
AstraZeneca	Rhinocort	product_sales	usd_mm	YEAR	55.000	2012-12-31
Boehringer Ingelheim	Viramune	product_sales	usd_mm	YEAR	54.179	2012-12-31
Jazz Pharmaceuticals	Erwinaze	product_sales	usd_mm	YEAR	54.060	2012-12-31
Grifols	Albutein	product_sales	usd_mm	YEAR	54.003	2012-12-31
UCB	GlycoLax	product_sales	usd_mm	YEAR	54.000	2012-12-31
Mylan	Valacyclovir	product_sales	usd_mm	YEAR	54.000	2012-12-31
Teva Pharmaceutical Industries	Junel/Loestrin	product_sales	usd_mm	YEAR	54.000	2012-12-31
Actavis	Potassium Chloride XR	product_sales	usd_mm	YEAR	53.647	2012-12-31
Cornerstone Therapeutics	Zyflo CR	product_sales	usd_mm	YEAR	53.553	2012-12-31
Novartis	Ilaris	product_sales	usd_mm	YEAR	53.333	2012-12-31
Medicis Pharmaceutical	Zyclara	product_sales	usd_mm	YEAR	53.300	2012-12-31
Mylan	Clonidine TTS	product_sales	usd_mm	YEAR	53.300	2012-12-31
Lupin	Antara	product_sales	usd_mm	YEAR	52.770	2012-12-31
Lupin	Simvastatin	product_sales	usd_mm	YEAR	52.369	2012-12-31
GlaxoSmithKline	Flolan	product_sales	usd_mm	YEAR	52.256	2012-12-31
Nestlé	Lotronex	product_sales	usd_mm	YEAR	52.027	2012-12-31
Mylan	Metoprolol succinate ER	product_sales	usd_mm	YEAR	51.615	2012-12-31
Lantheus Holdings	Definity	product_sales	usd_mm	YEAR	50.377	2012-12-31
UCB	Venlafaxine ER	product_sales	usd_mm	YEAR	50.146	2012-12-31
Cadence Pharmaceuticals	Ofirmev	product_sales	usd_mm	YEAR	50.066	2012-12-31
Celgene	Istodax	product_sales	usd_mm	YEAR	50.001	2012-12-31
Bayer	Natazia	product_sales	usd_mm	YEAR	50.000	2012-12-31
Teva Pharmaceutical Industries	Tev-Tropin/Tjet	product_sales	usd_mm	YEAR	50.000	2012-12-31
Pfizer	Xanax XR	product_sales	usd_mm	YEAR	50.000	2012-12-31
Grifols	Plasbumin/Plasmanate	product_sales	usd_mm	YEAR	49.500	2012-12-31
Johnson & Johnson	Imodium	product_sales	usd_mm	YEAR	49.279	2012-12-31
Par Pharmaceutical Companies	Megace ES	product_sales	usd_mm	YEAR	49.232	2012-12-31
DUSA Pharmaceuticals	Levulan Kerastick Topical	product_sales	usd_mm	YEAR	48.523	2012-12-31
Ipsen	Somatuline	product_sales	usd_mm	YEAR	48.136	2012-12-31
Par Pharmaceutical Companies	Chlorpheniramine & Hydrocodone	product_sales	usd_mm	YEAR	48.109	2012-12-31
Pfizer	Neurontin	product_sales	usd_mm	YEAR	48.000	2012-12-31
Pfizer	Norvasc	product_sales	usd_mm	YEAR	48.000	2012-12-31
Santarus	Zegerid	product_sales	usd_mm	YEAR	48.000	2012-12-31
Teva Pharmaceutical Industries	Actiq	product_sales	usd_mm	YEAR	47.500	2012-12-31
Boehringer Ingelheim	Fluticasone Propionate	product_sales	usd_mm	YEAR	47.242	2012-12-31
ISTA Pharmaceuticals	Bromday	product_sales	usd_mm	YEAR	47.184	2012-12-31
Johnson & Johnson	Edurant	product_sales	usd_mm	YEAR	47.143	2012-12-31
Takeda	Rozerem	product_sales	usd_mm	YEAR	46.954	2012-12-31
Perrigo Company	Polyethylene Glycol	product_sales	usd_mm	YEAR	46.748	2012-12-31
Par Pharmaceutical Companies	Bupropion Hydrochloride ER	product_sales	usd_mm	YEAR	46.207	2012-12-31
Pfizer	Somavert	product_sales	usd_mm	YEAR	46.000	2012-12-31
Actient Pharmaceuticals	Testopel	product_sales	usd_mm	YEAR	46.000	2012-12-31
GlaxoSmithKline	Viracept	product_sales	usd_mm	YEAR	45.922	2012-12-31
Eli Lilly	ReoPro	product_sales	usd_mm	YEAR	45.200	2012-12-31
Mylan	Tacrolimus	product_sales	usd_mm	YEAR	45.000	2012-12-31
Teva Pharmaceutical Industries	Azithromycin	product_sales	usd_mm	YEAR	45.000	2012-12-31
Teva Pharmaceutical Industries	Apri	product_sales	usd_mm	YEAR	45.000	2012-12-31
Mylan	Spironolactone	product_sales	usd_mm	YEAR	44.922	2012-12-31
Boehringer Ingelheim	Aptivus	product_sales	usd_mm	YEAR	44.308	2012-12-31
Lundbeck	Onfi	product_sales	usd_mm	YEAR	44.047	2012-12-31
Teva Pharmaceutical Industries	Sondate	product_sales	usd_mm	YEAR	44.011	2012-12-31
Forest Laboratories	Teflaro	product_sales	usd_mm	YEAR	44.010	2012-12-31
Teva Pharmaceutical Industries	Amrix	product_sales	usd_mm	YEAR	44.000	2012-12-31
UCB	Tussionex	product_sales	usd_mm	YEAR	43.717	2012-12-31
Mylan	Atorvastatin calcium	product_sales	usd_mm	YEAR	43.701	2012-12-31
Teva Pharmaceutical Industries	Venlafaxine XR	product_sales	usd_mm	YEAR	43.526	2012-12-31
Mylan	Phenytek/Phenytoin	product_sales	usd_mm	YEAR	43.500	2012-12-31
Gilead Sciences	Hepsera	product_sales	usd_mm	YEAR	43.362	2012-12-31
Ranbaxy Laboratories	Amoxicillin & Clavulanate	product_sales	usd_mm	YEAR	43.225	2012-12-31
Teva Pharmaceutical Industries	Lofibra	product_sales	usd_mm	YEAR	43.122	2012-12-31
Johnson & Johnson	Doxil	product_sales	usd_mm	YEAR	43.000	2012-12-31
Actavis	Microgestin	product_sales	usd_mm	YEAR	43.000	2012-12-31
Pfizer	Viracept	product_sales	usd_mm	YEAR	43.000	2012-12-31
Dr. Reddy's Laboratories	Amoxil	product_sales	usd_mm	YEAR	42.899	2012-12-31
Novartis	Clozaril	product_sales	usd_mm	YEAR	42.871	2012-12-31
Dr. Reddy's Laboratories	Fondaparinux Sodium	product_sales	usd_mm	YEAR	42.605	2012-12-31
Jazz Pharmaceuticals	Luvox CR	product_sales	usd_mm	YEAR	42.419	2012-12-31
Actavis	Bupropion Hydrochloride	product_sales	usd_mm	YEAR	41.615	2012-12-31
Perrigo Company	Permethrin Cream	product_sales	usd_mm	YEAR	41.574	2012-12-31
Valeant Pharmaceuticals International	Sculptra	product_sales	usd_mm	YEAR	41.500	2012-12-31
Novartis	Lescol	product_sales	usd_mm	YEAR	41.464	2012-12-31
Valeant Pharmaceuticals International	Cardizem (IR/ CD/ SR)	product_sales	usd_mm	YEAR	41.400	2012-12-31
Boehringer Ingelheim	Twynsta	product_sales	usd_mm	YEAR	41.000	2012-12-31
Actavis	TriNessa	product_sales	usd_mm	YEAR	41.000	2012-12-31
Perrigo Company	Clindamycin Phosphate & Benzoyl Peroxide	product_sales	usd_mm	YEAR	40.950	2012-12-31
Teva Pharmaceutical Industries	Triamcinolone	product_sales	usd_mm	YEAR	40.681	2012-12-31
Teva Pharmaceutical Industries	Lansoprazole	product_sales	usd_mm	YEAR	40.663	2012-12-31
Teva Pharmaceutical Industries	Progesterone	product_sales	usd_mm	YEAR	40.578	2012-12-31
Sigma-Tau Group	Oncaspar	product_sales	usd_mm	YEAR	40.543	2012-12-31
EUSA Pharma	Erwinaze	product_sales	usd_mm	YEAR	40.438	2012-12-31
Cubist Pharmaceuticals	Entereg	product_sales	usd_mm	YEAR	40.171	2012-12-31
Novartis	Fanapt	product_sales	usd_mm	YEAR	40.000	2012-12-31
Novartis	Patanase	product_sales	usd_mm	YEAR	40.000	2012-12-31
Bayer	Stivarga	product_sales	usd_mm	YEAR	39.859	2012-12-31
Dyax	Kalbitor	product_sales	usd_mm	YEAR	39.783	2012-12-31
GlaxoSmithKline	Veltin	product_sales	usd_mm	YEAR	39.598	2012-12-31
Novartis	Famvir	product_sales	usd_mm	YEAR	39.485	2012-12-31
Novartis	Arcapta Neohaler	product_sales	usd_mm	YEAR	39.362	2012-12-31
Mylan	Metformin & Pioglitazone HCl	product_sales	usd_mm	YEAR	39.141	2012-12-31
Forest Laboratories	Levothroid	product_sales	usd_mm	YEAR	39.000	2012-12-31
Warner Chilcott	Estrace Tablet	product_sales	usd_mm	YEAR	39.000	2012-12-31
Daiichi Sankyo	Evoxac	product_sales	usd_mm	YEAR	38.711	2012-12-31
Lupin	Ziprasidone	product_sales	usd_mm	YEAR	38.253	2012-12-31
Actavis	Zarah	product_sales	usd_mm	YEAR	38.250	2012-12-31
GlaxoSmithKline	Combivir	product_sales	usd_mm	YEAR	38.004	2012-12-31
AstraZeneca	Merrem	product_sales	usd_mm	YEAR	38.000	2012-12-31
Pfizer	Xalatan	product_sales	usd_mm	YEAR	38.000	2012-12-31
Nestlé	Entocort	product_sales	usd_mm	YEAR	37.827	2012-12-31
Actavis	Trelstar	product_sales	usd_mm	YEAR	37.667	2012-12-31
Cumberland Pharmaceuticals	Acetadote	product_sales	usd_mm	YEAR	37.522	2012-12-31
Dainippon Sumitomo Pharma	Alvesco	product_sales	usd_mm	YEAR	37.501	2012-12-31
AVANIR Pharmaceuticals	Nuedexta	product_sales	usd_mm	YEAR	37.075	2012-12-31
Bayer	Climara	product_sales	usd_mm	YEAR	37.000	2012-12-31
Boehringer Ingelheim	Mirapex	product_sales	usd_mm	YEAR	36.750	2012-12-31
Boehringer Ingelheim	Mirapex ER	product_sales	usd_mm	YEAR	36.600	2012-12-31
Dr. Reddy's Laboratories	Tacrolimus	product_sales	usd_mm	YEAR	36.568	2012-12-31
Bristol-Myers Squibb	Symlin	product_sales	usd_mm	YEAR	36.000	2012-12-31
Teva Pharmaceutical Industries	Nifedipine XL	product_sales	usd_mm	YEAR	36.000	2012-12-31
Mallinckrodt	Morphine Sulfate Oral	product_sales	usd_mm	YEAR	35.984	2012-12-31
Teva Pharmaceutical Industries	Lamivudine & Zidovudine	product_sales	usd_mm	YEAR	35.955	2012-12-31
Johnson & Johnson	Benadryl	product_sales	usd_mm	YEAR	35.776	2012-12-31
Zogenix	Sumavel DosePro	product_sales	usd_mm	YEAR	35.467	2012-12-31
Hospira	Gemcitabine	product_sales	usd_mm	YEAR	35.055	2012-12-31
Johnson & Johnson	Levaquin	product_sales	usd_mm	YEAR	35.000	2012-12-31
Actavis	Dronabinol	product_sales	usd_mm	YEAR	35.000	2012-12-31
Cornerstone Therapeutics	Curosurf	product_sales	usd_mm	YEAR	34.972	2012-12-31
Actavis	Generess Fe	product_sales	usd_mm	YEAR	34.551	2012-12-31
Teva Pharmaceutical Industries	Amlodipine & Benazepril	product_sales	usd_mm	YEAR	34.483	2012-12-31
Jazz Pharmaceuticals	FazaClo	product_sales	usd_mm	YEAR	34.070	2012-12-31
Teva Pharmaceutical Industries	Pramipexole	product_sales	usd_mm	YEAR	33.528	2012-12-31
Sanofi	Aldurazyme	product_sales	usd_mm	YEAR	33.430	2012-12-31
Dr. Reddy's Laboratories	Finasteride	product_sales	usd_mm	YEAR	33.361	2012-12-31
Bausch + Lomb	Besivance	product_sales	usd_mm	YEAR	33.300	2012-12-31
Novartis	Lamisil	product_sales	usd_mm	YEAR	33.016	2012-12-31
Novartis	Lamisil AT	product_sales	usd_mm	YEAR	33.016	2012-12-31
Pfizer	Caduet	product_sales	usd_mm	YEAR	33.000	2012-12-31
Pfizer	Depo-Provera	product_sales	usd_mm	YEAR	33.000	2012-12-31
Endo International	Endocet	product_sales	usd_mm	YEAR	33.000	2012-12-31
Perrigo Company	Imiquimod Cream	product_sales	usd_mm	YEAR	32.739	2012-12-31
Mylan	Clopidogrel bisulfate	product_sales	usd_mm	YEAR	32.603	2012-12-31
Johnson & Johnson	Natrecor	product_sales	usd_mm	YEAR	32.532	2012-12-31
Allos Therapeutics	Folotyn	product_sales	usd_mm	YEAR	32.410	2012-12-31
Pfizer	Oral Contraceptive Franchise	product_sales	usd_mm	YEAR	32.341	2012-12-31
Mylan	Amlodipine besylate/Atorvastatin calcium	product_sales	usd_mm	YEAR	32.326	2012-12-31
Eli Lilly	Symbyax	product_sales	usd_mm	YEAR	32.300	2012-12-31
Actavis (pre Watson Pharmaceuticals)	Oxycodone	product_sales	usd_mm	YEAR	32.145	2012-12-31
Teva Pharmaceutical Industries	Fexofenadine-Pseudoephedrine ER	product_sales	usd_mm	YEAR	32.007	2012-12-31
Merck & Co	Cancidas	product_sales	usd_mm	YEAR	32.000	2012-12-31
Actavis	INFeD	product_sales	usd_mm	YEAR	32.000	2012-12-31
Hospira	Ceftriaxone	product_sales	usd_mm	YEAR	31.865	2012-12-31
Teva Pharmaceutical Industries	Gabitril	product_sales	usd_mm	YEAR	31.598	2012-12-31
Actavis	Diltiazem Hydrochloride ER	product_sales	usd_mm	YEAR	31.510	2012-12-31
Pfizer	Cytomel	product_sales	usd_mm	YEAR	31.169	2012-12-31
Medicis Pharmaceutical	Vanos	product_sales	usd_mm	YEAR	31.137	2012-12-31
Teva Pharmaceutical Industries	Levofloxacin Tablets/Injection	product_sales	usd_mm	YEAR	31.119	2012-12-31
Teva Pharmaceutical Industries	Nifedipine CC	product_sales	usd_mm	YEAR	31.100	2012-12-31
Mallinckrodt	Fentanyl Transdermal System Patch	product_sales	usd_mm	YEAR	31.033	2012-12-31
Mylan	Finasteride	product_sales	usd_mm	YEAR	31.000	2012-12-31
Actavis	Amethia	product_sales	usd_mm	YEAR	31.000	2012-12-31
Roche	Erivedge	product_sales	usd_mm	YEAR	30.938	2012-12-31
Perrigo Company	Lansoprazole	product_sales	usd_mm	YEAR	30.866	2012-12-31
Sanofi	Zaltrap	product_sales	usd_mm	YEAR	30.859	2012-12-31
